0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
4006812.19,810755.391,5135143,2689279,4088015.194,1222882856,4198960,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.446157839,-74324.58735,-48436.93467,81046.69802,-0.924498618,-9.03E-13,0.000234735,0.984153004,0.034936631,2.09E-05
2715784.922,859890.6676,5292509,1885046,2848666.302,828121787.5,2510827.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.471668371,53795.11153,135572.926,158254.4403,-0.924498618,6.89E-13,6.78E-05,0.996997637,0.034936631,2.09E-05
2753295.745,877908.0939,5430751,1926348.5,2889871.984,839551772.5,2519967.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.430801675,62213.51676,128323.8494,128862.1409,-0.924498618,6.74E-13,6.45E-05,0.997027309,0.034936631,2.09E-05
2813350.908,792023.7002,5288210,2130418.5,2922711.904,857889620.5,2563186.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.241436567,40727.32653,105119.9234,118664.7604,-0.924498618,8.81E-13,0.000135676,0.997082005,0.034936631,2.09E-05
2728333.66,895546.5438,5373119,1917046,2871551.527,831913732.5,2455928.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.412687516,57498.02041,91410.88771,149635.3843,-0.924498618,6.67E-13,5.85E-05,0.996283845,0.034936631,2.09E-05
2812394.32,1058411.589,5900218,1926116.5,3004962.047,857324867.5,2329924.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.139255307,71205.56272,114088.0302,75967.79042,-0.924498618,5.29E-13,3.49E-05,0.993993109,0.034936631,2.09E-05
2832765.745,1068001.495,5921243,1945474,3027406.309,863533224.5,2367038.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.180454559,58906.4406,129024.2714,53276.05937,-0.924498618,5.18E-13,3.41E-05,0.994441095,0.034936631,2.09E-05
3053283.105,1079609.537,6177140,2083686.5,3238532.765,930689270.5,2656746.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.331562707,72441.39696,153534.34,43871.86282,-0.924498618,4.82E-13,3.62E-05,0.994155884,0.034936631,2.09E-05
3154658.02,915735.2396,5809142,2365049.5,3284880.249,961723418.5,2790058.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.180431467,22189.87523,156889.7226,58514.02111,-0.924498618,6.33E-13,7.29E-05,0.994225095,0.034936631,2.09E-05
2725570.562,895995.2131,5412101,1873378,2869066.453,831031256.5,2468162,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.414783386,10325.14143,136642.5041,155420.4596,-0.924498618,6.52E-13,5.75E-05,0.996506324,0.034936631,2.09E-05
2755724.124,928756.6401,5565560,1991127.5,2908024.131,840249578.5,2372622,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.295511771,23753.71169,141131.5702,98161.96964,-0.924498618,6.88E-13,6.24E-05,0.995442884,0.034936631,2.09E-05
4539285.484,997558.7309,5761233,2834327,4647605.418,1385190323,4833988,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.375077381,-115869.9957,-120923.1619,9476.100725,-0.924498618,-6.01E-13,0.000102164,0.991115786,0.034936631,2.09E-05
2966837.601,1078967.155,6100512,2014974.5,3156944.009,904385169.5,2559316.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.328590604,45823.20501,141511.4898,64155.6762,-0.924498618,4.91E-13,3.54E-05,0.994343761,0.034936631,2.09E-05
3466122.497,773995.2708,5709939,2782275,3551488.961,1056792934,3197939.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.117190099,29380.22901,78383.88207,57378.20445,-0.924498618,7.08E-13,0.000245388,0.99456783,0.034936631,2.09E-05
3971708.314,300178.0521,4735082,3817438.5,3983035.751,1211296146,3919458.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,0.811342062,-447.4162117,-30466.80511,-10030.51409,-0.924498618,-3.98E-11,0.342267509,1.001097923,0.034936631,2.09E-05
4322930.373,909851.261,5559772,2871901,4417641.489,1319206663,4563130,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.438194756,-85711.92697,-107526.5478,28465.82198,-0.924498618,-7.05E-13,0.000139079,0.989011296,0.034936631,2.09E-05
2729899.013,918837.7946,5506879,1921803.5,2880383.918,832380087.5,2404288.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.329925627,73003.07626,141538.9791,141063.6216,-0.924498618,6.63E-13,5.70E-05,0.995306213,0.034936631,2.09E-05
2753235.072,793466.2563,5110660,1915155,2865290.921,839569323.5,2623400.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.504063815,20909.11189,117873.6421,164707.0154,-0.924498618,7.11E-13,9.00E-05,0.9986826,0.034936631,2.09E-05
3796990.137,396154.5377,4887654,3514582.5,3817600.362,1157967735,3666231.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.223582479,75132.84746,67173.13948,-17732.71069,-0.924498618,-6.59E-12,0.036744121,0.997899667,0.034936631,2.09E-05
3140674.444,989751.0556,6017221,2242271.5,3292938.371,957458143.5,2801817.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.322402431,77726.69501,126184.3274,23081.9003,-0.924498618,5.52E-13,5.39E-05,0.994484037,0.034936631,2.09E-05
2782050.242,1034228.143,5871225,1929452.5,2968068.631,848140067.5,2295866,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.093054165,80340.48579,121247.5454,84900.3499,-0.924498618,5.60E-13,3.87E-05,0.99419842,0.034936631,2.09E-05
2729505.739,875514.0825,5360478,1946150,2866483.296,832317522.5,2441766,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.424778933,40874.84944,93083.30032,142243.9928,-0.924498618,7.22E-13,7.17E-05,0.996468129,0.034936631,2.09E-05
2801668.203,982623.3741,5731057,1999095,2968988.618,854215081.5,2320664,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.223324863,54845.36106,113910.1155,68338.96682,-0.924498618,6.22E-13,4.98E-05,0.994754606,0.034936631,2.09E-05
2822561.686,1062721.815,6021566,1927196.5,3015996.043,860484965.5,2367587.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.132522534,52614.64982,145979.3207,52731.11971,-0.924498618,5.26E-13,3.57E-05,0.994127151,0.034936631,2.09E-05
2879218.869,1091745.499,6108855,1937901,3079254.704,877694811.5,2430975.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.25653548,28069.55789,166752.4135,69021.4155,-0.924498618,4.87E-13,3.19E-05,0.993650812,0.034936631,2.09E-05
2836651.791,1059076.334,5943236,1963442.5,3027909.52,864678377.5,2377453.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.167941953,30549.27746,164093.9585,76455.64302,-0.924498618,5.32E-13,3.62E-05,0.993634302,0.034936631,2.09E-05
2765807.725,1011772.339,5776460,1912418,2945059.531,843267666.5,2274290,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.141575584,31533.09177,144594.6667,71534.82556,-0.924498618,5.86E-13,4.27E-05,0.994523537,0.034936631,2.09E-05
3824287.366,450400.3859,5024177,3459144.5,3850718.682,1166247140,3698444,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.742022021,-18237.93401,28019.47482,-3060.754539,-0.924498618,-2.82E-12,0.015487614,0.996060825,0.034936631,2.09E-05
2733116.314,869789.3027,5323515,1918249,2868180.297,833375471.5,2497420,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.464326167,16688.37827,87914.57357,160999.5752,-0.924498618,6.89E-13,6.67E-05,0.996718004,0.034936631,2.09E-05
2917328.039,667796.7991,4902079,2206182.5,2992783.897,889777454.5,2837746,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.361387946,-41440.68417,59996.84172,172713.037,-0.924498618,5.88E-13,0.000212543,1.001831013,0.034936631,2.09E-05
2755535.941,955176.463,5614401,1963821.5,2916391.674,840164926.5,2328578.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.241134579,47705.71555,109923.0926,86003.09899,-0.924498618,6.54E-13,5.46E-05,0.994906883,0.034936631,2.09E-05
2923908.556,1026357.399,5856093,2055865.5,3098814.411,891333711.5,2518215.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.329114886,68781.14355,149316.4509,42933.46245,-0.924498618,5.43E-13,3.91E-05,0.994642763,0.034936631,2.09E-05
2739104.797,891584.378,5433298,1932347,2880558.591,835216408.5,2433706.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.390381492,59000.22299,144209.1576,147554.1712,-0.924498618,6.83E-13,6.29E-05,0.996365732,0.034936631,2.09E-05
3355393.614,602127.3445,4315859,2538697.5,3408991.588,1023813395,3402834.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.365245385,-75880.78409,47721.76583,137296.154,-0.924498618,-1.40E-12,0.000667608,0.996091947,0.034936631,2.09E-05
3159170.353,1076469.901,6240036,2149211.5,3337535.733,962934153.5,2802296.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.3566181,86415.0377,164953.8109,26281.58977,-0.924498618,4.61E-13,3.63E-05,0.994238932,0.034936631,2.09E-05
3225179.549,590699.5313,4351793,2420765,3278827.391,984011522.5,3201848,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.364023362,-77761.61812,46712.14104,125583.9088,-0.924498618,-9.90E-13,0.000550648,1.000448338,0.034936631,2.09E-05
3129439.072,592417.6398,4467147,2456244,3185019.241,954724529.5,3073165,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.415810574,-66999.1583,49053.23953,156733.442,-0.924498618,-4.89E-13,0.000441633,1.002079787,0.034936631,2.09E-05
2733379.17,875241.0818,5318165,1888047.5,2870088.612,833461390.5,2497959,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.45773775,40176.49871,90232.52859,157368.338,-0.924498618,6.59E-13,5.98E-05,0.996417729,0.034936631,2.09E-05
3575827.941,392240.927,4268617,3111939.5,3597276.527,1090893681,3535952.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.634170021,-31167.39466,-12291.64679,50529.04279,-0.924498618,-7.61E-12,0.026053519,0.998238973,0.034936631,2.09E-05
2737958.059,904593.0853,5448059,1896914,2883522.669,834793470.5,2436871,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.37837988,39315.55616,118088.3785,129701.1785,-0.924498618,6.62E-13,5.94E-05,0.995980169,0.034936631,2.09E-05
3202817.686,582336.0755,4352088,2411179,3255327.393,977110230.5,3158228,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.368546884,-105474.283,73556.13636,145548.7646,-0.924498618,-9.18E-13,0.000568264,1.001385639,0.034936631,2.09E-05
3597191.386,394012.6882,4244613,3162256.5,3618705.827,1097375185,3559541,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.605364614,-84569.87939,51438.66738,96968.25652,-0.924498618,-7.61E-12,0.026162056,0.998554164,0.034936631,2.09E-05
2888813.804,706503.0129,5053748,2141036.5,2973952.202,881007359.5,2772201,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.244434192,-32940.64949,103819.9517,130052.4105,-0.924498618,7.83E-13,0.000191809,0.999894176,0.034936631,2.09E-05
2712824.026,965250.0287,5563303,1881811.5,2879430.814,827145118.5,2334403.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.287141302,43072.81096,123057.8558,111818.1938,-0.924498618,6.15E-13,4.49E-05,0.995370351,0.034936631,2.09E-05
3557249.993,395925.4253,4218109,3097030,3579215.621,1085191868,3512551,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.633194638,-74682.1855,-17353.46185,103345.2838,-0.924498618,-7.17E-12,0.023546436,0.999604071,0.034936631,2.09E-05
2991362.229,982431.9109,5809788,2154042.5,3148558.471,911863837.5,2582152,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.368794383,30475.03975,103362.9897,65281.69445,-0.924498618,5.77E-13,4.77E-05,0.99353508,0.034936631,2.09E-05
4608614.346,561258.0163,5342117,3813828.5,4642664.833,1405877694,4800934,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.81131089,-90473.15266,-131698.8557,-31351.02333,-0.924498618,-3.98E-12,0.00980968,0.996280571,0.034936631,2.09E-05
2722997.209,997484.7702,5630802,1884443.5,2899946.494,830196235.5,2244327,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.160630679,56312.42036,128873.5957,87879.52902,-0.924498618,6.08E-13,4.46E-05,0.994449991,0.034936631,2.09E-05
4141832.948,891196.1514,5321612,2663385.5,4236627.284,1263978778,4385428.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.458165206,-96015.4022,-87685.12487,66160.87087,-0.924498618,-7.21E-13,0.000120099,0.98773729,0.034936631,2.09E-05
3076505.196,959044.6903,5850223,2231201.5,3222522.45,937847828.5,2709446.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.351189361,54685.57527,163527.2524,61072.63914,-0.924498618,5.90E-13,5.62E-05,0.994449913,0.034936631,2.09E-05
2746797.137,905497.4267,5472752,1977252,2892199.873,837558221.5,2422681,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.348195601,61811.05302,133239.9784,98589.20005,-0.924498618,6.89E-13,6.35E-05,0.994734556,0.034936631,2.09E-05
2743452.68,1014533.234,5721278,1874896,2925031.673,836411629.5,2259754.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.142454284,62464.6824,135653.1516,72436.55401,-0.924498618,5.77E-13,3.99E-05,0.994208258,0.034936631,2.09E-05
3272955.719,864667.8322,5809272,2479199,3385245.87,997811770.5,2974784,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.169484301,67004.42145,111529.8479,54042.34702,-0.924498618,6.55E-13,0.000106748,0.994072995,0.034936631,2.09E-05
2680672.654,968328.4272,5571592,1862416,2850204.522,817303570.5,2293606,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.249935863,65356.98906,99267.2541,122206.6843,-0.924498618,6.21E-13,4.56E-05,0.99487837,0.034936631,2.09E-05
2918733.608,650937.2636,4840858,2221531,2990438.964,890256487.5,2824173.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.32857262,-26719.81267,65636.27576,139593.5627,-0.924498618,6.09E-13,0.000249922,1.001871309,0.034936631,2.09E-05
4371155.889,734406.8079,5393248,3223351.5,4432421.14,1333725954,4571639.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.14240278,-64481.12977,-103488.6902,995.2567105,-0.924498618,-1.32E-12,0.000927459,0.992582624,0.034936631,2.09E-05
3586061.366,386707.3715,4302052,3137367.5,3606851.634,1093963548,3546345.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.619797473,-37236.42016,9393.665561,99099.71736,-0.924498618,-8.19E-12,0.029438078,1.000300456,0.034936631,2.09E-05
2744615.739,996412.2951,5721389,1918059.5,2919889.213,836809626.5,2265329,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.137188082,72358.24793,141881.8126,94583.82342,-0.924498618,6.10E-13,4.60E-05,0.994110588,0.034936631,2.09E-05
2818941.418,781436.0118,5169062,2024689.5,2925247.504,859632950.5,2642389.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.47893327,-3611.300643,100842.0223,143551.5958,-0.924498618,7.30E-13,0.000106898,0.998285811,0.034936631,2.09E-05
4720936.033,804493.9777,5818582,3495502,4788992.335,1440270028,4962435,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.169579304,-43219.94821,-86294.8223,-22520.65704,-0.924498618,-1.23E-12,0.000882221,0.995242189,0.034936631,2.09E-05
3575858.641,389885.4151,4269391,3138336.5,3597050.966,1090846108,3527290,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.688640057,-44576.8186,27268.3662,102208.3655,-0.924498618,-7.87E-12,0.027242283,0.999736921,0.034936631,2.09E-05
3314856.327,849116.5935,5781212,2533143,3421881.274,1010562317,3028946.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.201286056,69092.49117,126041.6862,49443.01392,-0.924498618,6.51E-13,0.000116568,0.99310674,0.034936631,2.09E-05
2977432.261,980242.7442,5827997,2139956.5,3134641.719,907690226.5,2581118.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.34852214,57538.25569,137783.9466,42377.36376,-0.924498618,5.92E-13,5.07E-05,0.994408924,0.034936631,2.09E-05
3364263.098,598093.5502,4345286,2554867.5,3417013.621,1026508123,3404214.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.368602156,-107709.3518,31146.25947,110285.0567,-0.924498618,-1.36E-12,0.000707051,0.997057679,0.034936631,2.09E-05
4255511.601,732925.8095,5392529,3118836.5,4318166.188,1298492391,4419221.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.231776634,-70669.27085,-98731.8337,52991.66141,-0.924498618,-1.24E-12,0.000761756,0.991678514,0.034936631,2.09E-05
2924739.693,657686.168,4761026,2229913.5,2997774.736,892072379.5,2852514.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.397093052,-34495.03242,69161.3221,164643.4818,-0.924498618,5.61E-13,0.000224495,1.001777709,0.034936631,2.09E-05
2725348.098,944623.0586,5496331,1901898,2884412.415,830857584.5,2389042,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.31608715,63540.54338,119498.7571,120176.699,-0.924498618,6.26E-13,4.75E-05,0.995505931,0.034936631,2.09E-05
3117001.778,1012152.982,6062649,2184794.5,3277217.378,950138965.5,2760368,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.357807248,53239.12814,148301.0276,41071.99365,-0.924498618,5.29E-13,4.73E-05,0.994205861,0.034936631,2.09E-05
2943752.052,1042641.802,6027785,2029875.5,3122943.815,897377250.5,2531043.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.289147476,56895.50349,138099.9833,50397.42055,-0.924498618,5.22E-13,3.73E-05,0.99453191,0.034936631,2.09E-05
2752773.34,839678.6513,5298629,1937135,2877989.107,839385781.5,2539666,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.478011068,12020.32651,102693.5492,149444.1267,-0.924498618,7.24E-13,8.11E-05,0.997197008,0.034936631,2.09E-05
3563765.105,392934.1888,4259908,3125987,3585361.767,1087195659,3513542.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,1.651664276,-51595.43069,16661.25829,87801.20423,-0.924498618,-7.40E-12,0.025177214,0.999624494,0.034936631,2.09E-05
2915263.81,674713.0588,4911051,2197005.5,2992323.645,889176821.5,2817133.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.38586333,-24992.97292,76459.41278,155754.6877,-0.924498618,6.23E-13,0.000205351,1.001161201,0.034936631,2.09E-05
3052741.203,1020734.698,6024277,2127663,3218870.636,930552073.5,2697708.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.335371996,53834.82225,152459.0046,41950.6025,-0.924498618,5.25E-13,4.34E-05,0.994479785,0.034936631,2.09E-05
2767157.235,929814.6988,5508973,1999742.5,2919197.585,843713456.5,2385589,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.30927517,65170.02519,117249.5237,111031.8333,-0.924498618,6.69E-13,5.69E-05,0.995105972,0.034936631,2.09E-05
4075748.203,779601.1373,5168788,2802153,4149638.7,1243781745,4268313,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.356724098,-92747.93359,-70058.27641,64781.40028,-0.924498618,-9.96E-13,0.000341566,0.987265998,0.034936631,2.09E-05
3077096.686,599128.6075,4564339,2436763.5,3134881.035,938663180.5,3069849.5,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.349627662,-71941.38253,65843.21629,152578.8093,-0.924498618,-7.77E-14,0.000402815,1.002685982,0.034936631,2.09E-05
3828585.895,766166.5912,4896717,2540711.5,3904495,1169512538,3993609,0,0.012049595,10973.14606,85.54132648,0.004567604,-0.000744546,2.09E-05,2.382608736,-111072.9502,-41366.56441,79401.97183,-0.924284033,-9.93E-13,0.000271627,0.921083451,0.034936631,2.09E-05
